,yield_spread,yield_spread_3m_avg,yield_inverted,unrate,unrate_mom,unrate_3m_avg,unrate_yoy,icsa,icsa_3m_avg,icsa_yoy_pct,indpro_mom_pct,indpro_yoy_pct,umcsent,umcsent_yoy,credit_spread,credit_spread_3m_avg,credit_spread_mom,payems_mom,payems_3m_avg,USREC
2006-08-31,-0.0269565217391304,-0.024470355731225118,1,4.7,0.0,4.666666666666667,-0.20000000000000018,314250.0,312850.0,-0.47505938242280443,0.43887413186818325,2.3669704568583194,82.0,-7.099999999999994,1.7117391304347824,1.6864736495388668,0.03723913043478233,163.0,147.66666666666666,0.0
2006-09-30,-0.05,-0.03598550724637665,1,4.5,-0.20000000000000018,4.633333333333334,-0.5,316200.0,316416.6666666667,-17.387328543435665,-0.16615804011917978,4.2159275134967755,85.4,8.5,1.711,1.6990797101449278,-0.0007391304347823535,134.0,163.0,0.0
2006-10-31,-0.0666666666666666,-0.047874396135265514,1,4.4,-0.09999999999999964,4.533333333333333,-0.5999999999999996,315500.0,315316.6666666667,-10.420215786484954,-0.11468178573332821,2.8481025781383007,93.6,19.39999999999999,1.6952380952380952,1.705992408557626,-0.015761904761904866,17.0,104.66666666666667,0.0
2006-11-30,-0.1452380952380952,-0.0873015873015871,1,4.5,0.09999999999999964,4.466666666666667,-0.5,326250.0,319316.6666666667,2.8368794326241176,-0.04203442589240103,1.6621660136106442,92.1,10.5,1.6085714285714283,1.6716031746031745,-0.08666666666666689,217.0,122.66666666666667,0.0
2006-12-31,-0.109,-0.10696825396825378,1,4.4,-0.09999999999999964,4.433333333333334,-0.5,324000.0,321916.6666666667,2.402022756005051,1.0193348910427114,2.1707334984272686,91.7,0.20000000000000284,1.654,1.6526031746031744,0.045428571428571596,189.0,141.0,0.0
2007-01-31,-0.1166666666666666,-0.12363492063492044,1,4.6,0.1999999999999993,4.5,-0.10000000000000053,317250.0,322500.0,7.269653423499567,-0.3383130268983403,1.6646656462990128,96.9,5.700000000000003,1.5833333333333333,1.6153015873015872,-0.07066666666666666,223.0,209.66666666666666,0.0
2007-02-28,-0.1263157894736842,-0.11732748538011678,1,4.5,-0.09999999999999964,4.5,-0.2999999999999998,322750.0,321333.3333333333,11.006018916595007,0.9422584955516511,2.5793632616832207,91.3,4.599999999999994,1.5531578947368423,1.5968304093567252,-0.030175438596490967,88.0,166.66666666666666,0.0
2007-03-31,-0.009090909090909,-0.08402445507708645,1,4.4,-0.09999999999999964,4.5,-0.2999999999999998,309400.0,316466.6666666667,2.5352112676056304,0.17801981239451425,2.5308035115800154,88.4,-0.5,1.703181818181818,1.6132243487506646,0.15002392344497562,224.0,178.33333333333334,0.0
2007-04-30,0.0276190476190476,-0.03592921698184838,0,4.5,0.09999999999999964,4.466666666666667,-0.20000000000000018,320250.0,317466.6666666667,5.484189723320165,0.672281726358448,2.9076019270608766,87.1,-0.30000000000001137,1.6995238095238094,1.6519545074808233,-0.0036580086580084714,63.0,125.0,0.0
2007-05-31,-0.02,-0.0004906204906203193,1,4.4,-0.09999999999999964,4.433333333333334,-0.1999999999999993,304250.0,311300.0,-8.564988730277989,0.09563785133628322,2.9798485426711263,88.3,9.200000000000003,1.6390909090909092,1.6805988455988452,-0.06043290043290028,145.0,144.0,0.0
2007-06-30,0.1223809523809523,0.043333333333333446,0,4.6,0.1999999999999993,4.5,0.0,315200.0,313233.3333333333,3.175122749590842,0.0577014192386649,2.7140344521729087,85.3,0.3999999999999915,1.5942857142857143,1.6443001443001444,-0.04480519480519485,78.0,95.33333333333333,0.0
2007-07-31,0.1852380952380952,0.09587301587301598,0,4.7,0.10000000000000053,4.566666666666666,0.0,313250.0,310900.0,-1.7409033877038849,-0.11995366900057203,2.6434417747193573,90.4,5.700000000000003,1.648095238095238,1.627157287157287,0.05380952380952375,-26.0,65.66666666666667,0.0
2007-08-31,0.3617391304347826,0.2231193926846102,0,4.6,-0.10000000000000053,4.633333333333333,-0.10000000000000053,320000.0,316150.0,1.829753381066035,0.19258915363067342,2.3917510021752353,83.4,1.4000000000000057,1.977391304347826,1.7399240855762594,0.3292960662525879,-31.0,7.0,0.0
2007-09-30,0.51,0.3523257418909594,0,4.7,0.10000000000000053,4.666666666666667,0.20000000000000018,313400.0,315550.0,-0.8855154965211942,0.22225930907198155,2.7901202497425004,83.4,-2.0,2.0705263157894733,1.898670952744179,0.09313501144164738,86.0,9.666666666666666,0.0
2007-10-31,0.56,0.4772463768115944,0,4.7,0.0,4.666666666666667,0.2999999999999998,328250.0,320550.0,4.041204437400947,-0.2820077304793611,2.6179282370540014,80.9,-12.699999999999989,1.9518181818181817,1.9999119339851603,-0.11870813397129165,76.0,43.666666666666664,0.0
2007-11-30,0.8119999999999999,0.6273333333333335,0,4.7,0.0,4.7,0.20000000000000018,336000.0,325883.3333333333,2.9885057471264354,0.5334891922024632,3.2087670061424323,76.1,-16.0,2.2465,2.0896148325358848,0.2946818181818185,115.0,92.33333333333333,0.0
2007-12-31,0.9805,0.7841666666666668,0,5.0,0.2999999999999998,4.8,0.5999999999999996,348200.0,337483.3333333333,7.469135802469129,0.0348821530398391,2.2029778334589523,75.5,-16.200000000000003,2.548,2.2487727272727276,0.3014999999999999,105.0,98.66666666666667,0.0
2008-01-31,1.268571428571429,1.020357142857143,0,5.0,0.0,4.8999999999999995,0.40000000000000036,338750.0,340983.3333333333,6.77698975571317,-0.13234968055378937,2.4141930753466267,78.4,-18.5,2.7966666666666664,2.530388888888889,0.24866666666666637,-4.0,72.0,1.0
2008-02-29,1.7645,1.3378571428571433,0,4.9,-0.09999999999999964,4.966666666666667,0.40000000000000036,346750.0,344566.6666666667,7.436096049573981,-0.3921959845390677,1.0602796518591306,70.8,-20.5,3.086,2.8102222222222224,0.28933333333333344,-62.0,13.0,1.0
2008-03-31,1.893,1.6420238095238098,0,5.1,0.1999999999999993,5.0,0.6999999999999993,363400.0,349633.3333333333,17.45313510019393,-0.30458407875589844,0.5734255066876637,69.5,-18.900000000000006,3.3825000000000003,3.0883888888888893,0.29650000000000043,-70.0,-45.333333333333336,1.0
2008-04-30,1.627727272727273,1.7617424242424244,0,5.0,-0.09999999999999964,5.0,0.5,359500.0,356550.0,12.256049960967985,-0.6452051340639975,-0.7427676334748168,62.6,-24.499999999999993,3.2922727272727275,3.2535909090909088,-0.09022727272727282,-219.0,-117.0,1.0
2008-05-31,1.4342857142857142,1.6516709956709958,0,5.4,0.40000000000000036,5.166666666666667,1.0,366800.0,363233.3333333333,20.55875102711586,-0.6057782381776122,-1.4383086308347726,59.8,-28.5,3.0490476190476192,3.2412734487734487,-0.24322510822510823,-189.0,-159.33333333333334,1.0
2008-06-30,1.3257142857142856,1.4625757575757579,0,5.6,0.1999999999999993,5.333333333333333,1.0,383250.0,369850.0,21.589467005076134,-0.2332762193893445,-1.724935725071297,56.4,-28.9,2.974285714285714,3.1052020202020203,-0.07476190476190503,-151.0,-186.33333333333334,1.0
2008-07-31,1.4345454545454546,1.3981818181818184,0,5.8,0.20000000000000018,5.6000000000000005,1.0999999999999996,398000.0,382683.3333333333,27.055067837190737,-0.3573802776070001,-1.9585471027037116,61.2,-29.200000000000003,3.151818181818182,3.0583838383838384,0.17753246753246765,-203.0,-181.0,1.0
2008-08-31,1.4652380952380952,1.4084992784992787,0,6.1,0.2999999999999998,5.833333333333333,1.5,433000.0,404750.0,35.31249999999999,-1.5699867570929893,-3.6832804845724265,63.0,-20.400000000000006,3.2628571428571425,3.12965367965368,0.1110389610389606,-286.0,-213.33333333333334,1.0
2008-09-30,1.61,1.5032611832611835,0,6.1,0.0,6.0,1.3999999999999995,464000.0,431666.6666666667,48.05360561582641,-4.4048023108496315,-8.130031129578574,70.3,-13.100000000000009,3.625714285714286,3.346796536796537,0.36285714285714343,-451.0,-313.3333333333333,1.0
2008-10-31,2.2018181818181817,1.7590187590187591,0,6.5,0.40000000000000036,6.233333333333333,1.7999999999999998,475250.0,457416.6666666667,44.78293983244479,0.9941411352017093,-6.954317961916079,57.6,-23.300000000000004,5.063181818181818,3.9839177489177486,1.4374675324675317,-469.0,-402.0,1.0
2008-11-30,2.3138888888888887,2.041902356902357,0,6.8,0.2999999999999998,6.466666666666666,2.0999999999999996,519800.0,486350.0,54.702380952380956,-1.3200748718089517,-8.669827230747885,55.3,-20.799999999999997,5.685,4.791298701298701,0.621818181818182,-750.0,-556.6666666666666,1.0
2008-12-31,1.5954545454545457,2.0370538720538724,0,7.3,0.5,6.866666666666666,2.3,564000.0,519683.3333333333,61.97587593337162,-2.819896973943936,-11.276192783181926,60.1,-15.399999999999999,6.013636363636365,5.587272727272727,0.32863636363636495,-694.0,-637.6666666666666,1.0
2009-01-31,1.7105,1.8732811447811448,0,7.8,0.5,7.3,2.8,572000.0,551933.3333333334,68.85608856088561,-2.4942836351786957,-13.374567704176643,61.2,-17.200000000000003,5.626,5.774878787878788,-0.3876363636363642,-768.0,-737.3333333333334,1.0
2009-02-28,1.894736842105263,1.7335637958532697,0,8.3,0.5000000000000009,7.8,3.4000000000000004,644000.0,593333.3333333334,85.72458543619321,-0.6085582025516345,-13.562730377303279,56.3,-14.5,5.214736842105263,5.618124401913877,-0.4112631578947372,-761.0,-741.0,1.0
2009-03-31,1.8881818181818184,1.8311395534290273,0,8.7,0.3999999999999986,8.266666666666666,3.5999999999999996,659250.0,625083.3333333334,81.41166758392954,-1.5655848507912018,-14.656035046526473,57.3,-12.200000000000003,5.6000000000000005,5.480245614035088,0.3852631578947374,-824.0,-784.3333333333334,1.0
2009-04-30,2.0,1.9276395534290274,0,9.0,0.3000000000000007,8.666666666666666,4.0,627750.0,643666.6666666666,74.61752433936022,-0.8290557258392117,-14.81395936696125,65.1,2.499999999999993,5.46047619047619,5.425071010860485,-0.13952380952381027,-672.0,-752.3333333333334,1.0
2009-05-31,2.3635,2.0838939393939397,0,9.4,0.40000000000000036,9.033333333333333,4.0,612000.0,633000.0,66.8484187568157,-1.009956431882919,-15.160361194166793,68.7,8.900000000000006,4.7705,5.276992063492064,-0.6899761904761901,-356.0,-617.3333333333334,1.0
2009-06-30,2.5377272727272726,2.300409090909091,0,9.5,0.09999999999999964,9.299999999999999,3.9000000000000004,598250.0,612666.6666666666,56.09915198956295,-0.37688161614736204,-15.282480369076357,70.8,14.399999999999999,3.7731818181818175,4.66805266955267,-0.9973181818181827,-458.0,-495.3333333333333,1.0
2009-07-31,2.5431818181818184,2.481469696969697,0,9.5,0.0,9.466666666666667,3.7,566500.0,592250.0,42.33668341708543,1.129022170984073,-14.018720654921957,66.0,4.799999999999997,3.5254545454545454,4.023045454545454,-0.24772727272727213,-346.0,-386.6666666666667,0.0
2009-08-31,2.4719047619047623,2.517604617604618,0,9.6,0.09999999999999964,9.533333333333333,3.5,559200.0,574650.0,29.145496535796767,1.0966982370450573,-11.689299172061052,65.7,2.700000000000003,2.989047619047619,3.4292279942279937,-0.5364069264069262,-190.0,-331.3333333333333,0.0
2009-09-30,2.4457142857142857,2.4869336219336224,0,9.8,0.20000000000000107,9.633333333333333,3.700000000000001,547500.0,557733.3333333334,17.99568965517242,0.881437075988023,-6.805879122929537,73.5,3.200000000000003,2.910952380952381,3.141818181818182,-0.078095238095238,-226.0,-254.0,0.0
2009-10-31,2.4385714285714286,2.4520634920634925,0,10.0,0.1999999999999993,9.799999999999999,3.5,525400.0,544033.3333333334,10.552340873224608,0.26954578788944694,-7.474512230012276,70.6,12.999999999999993,2.9042857142857144,2.934761904761905,-0.006666666666666821,-185.0,-200.33333333333334,0.0
2009-11-30,2.599473684210526,2.494586466165414,0,9.9,-0.09999999999999964,9.9,3.1000000000000005,494000.0,522300.0,-4.963447479799921,0.4338107685935455,-5.83001235670767,67.4,12.100000000000009,2.916842105263158,2.910693400167084,0.012556390977443765,-4.0,-138.33333333333334,0.0
2009-12-31,2.7154545454545453,2.584499886078833,0,9.9,0.0,9.933333333333332,2.6000000000000005,485500.0,501633.3333333333,-13.918439716312058,0.4058071779700745,-2.704223119324234,72.5,12.399999999999999,2.777727272727273,2.8662850307587155,-0.1391148325358853,-249.0,-146.0,0.0
2010-01-31,2.804210526315789,2.706379585326953,0,9.8,-0.09999999999999964,9.866666666666667,2.000000000000001,479800.0,486433.3333333333,-16.118881118881124,1.089961110803106,0.87230439200634,74.4,13.200000000000003,2.5147368421052634,2.7364354066985648,-0.26299043062200944,-6.0,-86.33333333333333,0.0
2010-02-28,2.8342105263157897,2.7846251993620412,0,9.8,0.0,9.833333333333334,1.5,485750.0,483683.3333333333,-24.572981366459622,0.3752968908449006,1.8708182344855606,73.6,17.299999999999997,2.650526315789474,2.6476634768740035,0.13578947368421046,-96.0,-117.0,0.0
2010-03-31,2.768695652173913,2.8023722349351643,0,9.9,0.09999999999999964,9.833333333333334,1.200000000000001,470250.0,478600.0,-28.668941979522188,0.6856761810881018,4.200672107537207,73.6,16.299999999999997,2.5473913043478262,2.570884820747521,-0.1031350114416476,160.0,19.333333333333332,0.0
2010-04-30,2.786363636363636,2.7964232716177797,0,9.9,0.0,9.866666666666667,0.9000000000000004,469000.0,475000.0,-25.28872958980486,0.3392297060230698,5.4282103558062955,72.2,7.1000000000000085,2.4077272727272727,2.535214964288191,-0.13966403162055352,254.0,106.0,0.0
2010-05-31,2.5895,2.7148530961791835,0,9.6,-0.3000000000000007,9.799999999999999,0.1999999999999993,459400.0,466216.6666666667,-24.934640522875817,1.3508964217083586,7.942609605426321,73.6,4.8999999999999915,2.631,2.5287061923583667,0.22327272727272707,522.0,312.0,0.0
2010-06-30,2.4795454545454545,2.6184696969696972,0,9.4,-0.1999999999999993,9.633333333333333,-0.09999999999999964,460500.0,462966.6666666667,-23.025491015461764,0.18492098929463463,8.551328146848402,76.0,5.200000000000003,3.0263636363636364,2.6883636363636363,0.3953636363636366,-132.0,214.66666666666666,0.0
2010-07-31,2.394761904761905,2.4879357864357865,0,9.4,0.0,9.466666666666667,-0.09999999999999964,459200.0,459700.0,-18.940864960282433,0.37970362897965515,7.747013804699288,67.8,1.7999999999999972,2.9995238095238097,2.8856291486291483,-0.026839826839826664,-95.0,98.33333333333333,0.0
2010-08-31,2.178181818181818,2.350829725829726,0,9.5,0.09999999999999964,9.433333333333334,-0.09999999999999964,475000.0,464900.0,-15.057224606580832,0.3664634007673584,6.968742858593813,68.9,3.200000000000003,2.964090909090909,2.996659451659452,-0.035432900432900816,0.0,-75.66666666666667,0.0
2010-09-30,2.167619047619048,2.2468542568542573,0,9.5,0.0,9.466666666666667,-0.3000000000000007,453500.0,462566.6666666667,-17.1689497716895,0.2947761395331261,6.346682104150392,68.2,-5.299999999999997,3.0104761904761905,2.9913636363636367,0.04638528138528164,-74.0,-56.333333333333336,0.0
2010-10-31,2.164,2.169933621933622,0,9.4,-0.09999999999999964,9.466666666666667,-0.5999999999999996,446800.0,458433.3333333333,-14.960030452988205,-0.2833668805007239,5.760258506490601,67.7,-2.8999999999999915,3.1755,3.0500223665223665,0.16502380952380946,279.0,68.33333333333333,0.0
2010-11-30,2.309,2.213539682539683,0,9.8,0.40000000000000036,9.566666666666668,-0.09999999999999964,426250.0,442183.3333333333,-13.714574898785425,0.08695624029699811,5.39500875348351,71.6,4.199999999999989,3.1575,3.1144920634920634,-0.017999999999999794,129.0,111.33333333333333,0.0
2010-12-31,2.6727272727272724,2.3819090909090908,0,9.3,-0.5,9.5,-0.5999999999999996,420250.0,431100.0,-13.439752832131823,0.9785396067085728,5.996200467756596,74.5,2.0,2.805454545454545,3.046151515151515,-0.352045454545455,81.0,163.0,0.0
2011-01-31,2.7795,2.5870757575757577,0,9.1,-0.20000000000000107,9.4,-0.7000000000000011,426800.0,424433.3333333333,-11.046269278866195,-0.21061351192962485,4.632504538708293,74.2,-0.20000000000000284,2.694,2.8856515151515154,-0.11145454545454525,7.0,72.33333333333333,0.0
2011-02-28,2.803684210526316,2.751970494417863,0,9.0,-0.09999999999999964,9.133333333333333,-0.8000000000000007,401500.0,416183.3333333333,-17.34431291816778,-0.3970843397723911,3.827364378514675,77.5,3.9000000000000057,2.571578947368421,2.6903444976076556,-0.12242105263157876,220.0,102.66666666666667,0.0
2011-03-31,2.7169565217391307,2.766713577421816,0,9.0,0.0,9.033333333333333,-0.9000000000000004,406000.0,411433.3333333333,-13.66294524189261,1.040272709112422,4.193025357503588,67.5,-6.099999999999994,2.620434782608696,2.6286712433257056,0.048855835240274814,226.0,151.0,0.0
2011-04-30,2.7205000000000004,2.747046910755149,0,9.1,0.09999999999999964,9.033333333333333,-0.8000000000000007,420600.0,409366.6666666667,-10.319829424307036,-0.3230270794270296,3.505332834432129,69.8,-2.4000000000000057,2.568,2.5866712433257057,-0.05243478260869594,314.0,253.33333333333334,0.0
2011-05-31,2.6133333333333333,2.683596618357488,0,9.0,-0.09999999999999964,9.033333333333333,-0.5999999999999996,422500.0,416366.6666666667,-8.032215933826725,0.1206079665240889,2.248891889831528,74.3,0.7000000000000028,2.6128571428571425,2.600430641821946,0.044857142857142485,106.0,215.33333333333334,0.0
2011-06-30,2.591818181818182,2.641883838383839,0,9.1,0.09999999999999964,9.066666666666666,-0.3000000000000007,418250.0,420450.0,-9.17480998914224,0.30248807089297003,2.3688810428642126,71.5,-4.5,2.749090909090909,2.6433160173160175,0.13623376623376648,228.0,216.0,0.0
2011-07-31,2.5965,2.600550505050505,0,9.0,-0.09999999999999964,9.033333333333333,-0.40000000000000036,412600.0,417783.3333333333,-10.148083623693383,0.492715456823678,2.484132372991299,63.7,-4.099999999999994,2.7565,2.706149350649351,0.007409090909090921,61.0,131.66666666666666,0.0
2011-08-31,2.072608695652174,2.420308959156785,0,9.0,0.0,9.033333333333333,-0.5,409500.0,413450.0,-13.78947368421053,0.6751130647956405,2.7992943499441703,55.8,-13.100000000000009,3.058695652173913,2.8547621870882742,0.30219565217391287,133.0,140.66666666666666,0.0
2011-09-30,1.7638095238095235,2.144306073153899,0,9.0,0.0,9.0,-0.5,417750.0,413283.3333333333,-7.88313120176406,-0.08270803747891797,2.4123837996766095,59.5,-8.700000000000003,3.2952380952380955,3.0368112491373362,0.2365424430641827,219.0,137.66666666666666,0.0
2011-10-31,1.8715,1.9026394064872327,0,8.8,-0.1999999999999993,8.933333333333334,-0.5999999999999996,402400.0,409883.3333333333,-9.937332139659805,0.6940410373954542,3.4162150732061747,60.8,-6.900000000000006,3.2195,3.191144582470669,-0.07573809523809549,209.0,187.0,0.0
2011-11-30,1.7600000000000002,1.7984365079365079,0,8.6,-0.20000000000000107,8.799999999999999,-1.200000000000001,389250.0,403133.3333333333,-8.680351906158357,-0.008658749301049262,3.3174195787687877,63.7,-7.8999999999999915,3.1245000000000003,3.213079365079365,-0.09499999999999975,137.0,188.33333333333334,0.0
2011-12-31,1.720952380952381,1.784150793650794,0,8.5,-0.09999999999999964,8.633333333333333,-0.8000000000000007,377000.0,389550.0,-10.291493158834031,0.5306290656609036,2.859134467066693,69.9,-4.599999999999994,3.2723809523809524,3.2054603174603176,0.1478809523809521,198.0,181.33333333333334,0.0
2012-01-31,1.7260000000000002,1.7356507936507939,0,8.3,-0.1999999999999993,8.466666666666667,-0.7999999999999989,377750.0,381333.3333333333,-11.492502343017808,0.596427248225595,3.6910016324102957,75.0,0.7999999999999972,3.262,3.2196269841269842,-0.01038095238095238,358.0,231.0,0.0
2012-02-29,1.6895,1.712150793650794,0,8.3,0.0,8.366666666666667,-0.6999999999999993,363250.0,372666.6666666667,-9.526774595267751,0.32156629712849494,4.439148449901298,75.3,-2.200000000000003,3.1745,3.2362936507936513,-0.08749999999999991,263.0,273.0,0.0
2012-03-31,1.828181818181818,1.7478939393939397,0,8.2,-0.10000000000000142,8.266666666666666,-0.8000000000000007,366600.0,369200.0,-9.704433497536947,-0.5177723960984593,2.8286925428470555,76.2,8.700000000000003,3.060454545454545,3.165651515151515,-0.114045454545455,239.0,286.6666666666667,0.0
2012-04-30,1.7609523809523808,1.7595447330447331,0,8.2,0.0,8.233333333333334,-0.9000000000000004,381750.0,370533.3333333333,-9.236804564907274,0.7193508372958624,3.9040297563633697,76.4,6.6000000000000085,3.1409523809523807,3.125302308802308,0.08049783549783562,77.0,193.0,0.0
2012-05-31,1.518181818181818,1.7024386724386724,0,8.2,0.0,8.2,-0.8000000000000007,373500.0,373950.0,-11.597633136094675,0.23092104655471068,4.0185114178595605,79.3,5.0,3.2654545454545456,3.1556204906204903,0.12450216450216489,107.0,141.0,0.0
2012-06-30,1.3304761904761906,1.5365367965367966,0,8.2,0.0,8.2,-0.9000000000000004,379200.0,378150.0,-9.33652121936641,0.005529336715115463,3.7105509068513065,73.2,1.7000000000000028,3.3980952380952383,3.268167388167388,0.13264069264069267,81.0,88.33333333333333,0.0
2012-07-31,1.2785714285714287,1.3757431457431462,0,8.2,0.0,8.2,-0.8000000000000007,372500.0,375066.6666666667,-9.718856034900625,0.2098983989359704,3.418677881567289,72.3,8.599999999999994,3.345238095238096,3.3362626262626267,-0.05285714285714249,144.0,110.66666666666667,0.0
2012-08-31,1.4095652173913045,1.339537612146308,0,8.1,-0.09999999999999964,8.166666666666666,-0.9000000000000004,373250.0,374983.3333333333,-8.852258852258855,-0.42790889668371523,2.285596731143258,74.3,18.5,3.2291304347826086,3.3241545893719806,-0.11610766045548715,182.0,135.66666666666666,0.0
2012-09-30,1.4678947368421054,1.3853437942682796,0,7.8,-0.2999999999999998,8.033333333333333,-1.2000000000000002,381800.0,375850.0,-8.605625374027525,-0.07336907724275754,2.2951570495009843,78.3,18.799999999999997,3.1184210526315788,3.2309298608840944,-0.11070938215102988,178.0,168.0,0.0
2012-10-31,1.469047619047619,1.4488358577603433,0,7.8,0.0,7.8999999999999995,-1.0000000000000009,368500.0,374516.6666666667,-8.42445328031809,0.3473983631303801,1.9430024786973865,82.6,21.799999999999997,2.8380952380952382,3.061882241836475,-0.28032581453634053,152.0,170.66666666666666,0.0
2012-11-30,1.386,1.4409807852965748,0,7.7,-0.09999999999999964,7.766666666666667,-0.8999999999999995,401250.0,383850.0,3.0828516377649384,0.3667648049054728,2.3257536633332743,82.7,19.0,2.8565,2.937672096908939,0.018404761904761813,156.0,162.0,0.0
2012-12-31,1.462,1.439015873015873,0,7.9,0.20000000000000018,7.8,-0.5999999999999996,359000.0,376250.0,-4.774535809018565,0.2369549856899411,2.0268355938483085,72.9,3.0,2.9085,2.867698412698413,0.052000000000000046,249.0,185.66666666666666,0.0
2013-01-31,1.6495238095238096,1.4991746031746034,0,8.0,0.09999999999999964,7.866666666666667,-0.3000000000000007,353000.0,371083.3333333333,-6.551952349437462,0.024514266591113554,1.4467904237824847,73.8,-1.2000000000000028,2.819523809523809,2.861507936507936,-0.08897619047619099,183.0,196.0,0.0
2013-02-28,1.7168421052631575,1.6094553049289892,0,7.7,-0.2999999999999998,7.866666666666667,-0.6000000000000005,353000.0,355000.0,-2.821748107364075,0.46769079323369933,1.5945538776370727,77.6,2.299999999999997,2.8626315789473686,2.863551796157059,0.04310776942355954,289.0,240.33333333333334,0.0
2013-03-31,1.7015,1.6892886382623225,0,7.5,-0.20000000000000018,7.733333333333333,-0.6999999999999993,351800.0,352600.0,-4.037097654118926,0.40285806541078273,2.534732272069462,78.6,2.3999999999999915,2.897,2.8597184628237255,0.03436842105263116,143.0,205.0,0.0
2013-04-30,1.526818181818182,1.6483867623604465,0,7.6,0.09999999999999964,7.599999999999999,-0.5999999999999996,347250.0,350683.3333333333,-9.037328094302556,-0.08629719503872035,1.7145631127746475,76.4,0.0,2.8318181818181816,2.86381658692185,-0.06518181818181823,184.0,205.33333333333334,0.0
2013-05-31,1.6777272727272723,1.6353484848484852,0,7.5,-0.09999999999999964,7.533333333333332,-0.6999999999999993,347750.0,348933.3333333333,-6.89424364123159,0.07809780387764143,1.5594777439077445,84.5,5.200000000000003,2.7977272727272724,2.842181818181818,-0.03409090909090917,223.0,183.33333333333334,0.0
2013-06-30,1.9665,1.7236818181818183,0,7.5,0.0,7.533333333333332,-0.6999999999999993,344600.0,346533.3333333333,-9.12447257383966,0.20749335325593865,1.7645800035426706,84.1,10.899999999999991,2.89,2.839848484848485,0.09227272727272773,183.0,196.66666666666666,0.0
2013-07-31,2.2413636363636367,1.9618636363636364,0,7.3,-0.20000000000000018,7.433333333333333,-0.8999999999999995,346000.0,346116.6666666667,-7.114093959731549,-0.31019310854143445,1.2364196654177428,85.1,12.799999999999997,2.7404545454545453,2.809393939393939,-0.14954545454545487,112.0,172.66666666666666,0.0
2013-08-31,2.380909090909091,2.196257575757576,0,7.2,-0.09999999999999964,7.333333333333333,-0.8999999999999995,333400.0,341333.3333333333,-10.67649028801072,0.5782114503832148,2.2593571227008002,82.1,7.799999999999997,2.6872727272727275,2.772575757575758,-0.053181818181817775,255.0,183.33333333333334,0.0
2013-09-30,2.4055,2.342590909090909,0,7.2,0.0,7.233333333333333,-0.5999999999999996,314000.0,331133.3333333333,-17.757988475641696,0.5084577384016464,2.854766330187619,77.5,-0.7999999999999972,2.656,2.6945757575757576,-0.03127272727272734,175.0,180.66666666666666,0.0
2013-10-31,2.2804545454545457,2.3556212121212123,0,7.2,0.0,7.2,-0.5999999999999996,358500.0,335300.0,-2.7137042062415184,-0.07887301444674533,2.4178437626957816,73.2,-9.399999999999991,2.692272727272728,2.6785151515151515,0.03627272727272768,220.0,216.66666666666666,0.0
2013-11-30,2.4147368421052637,2.366897129186603,0,6.9,-0.2999999999999998,7.1000000000000005,-0.7999999999999998,328200.0,333566.6666666667,-18.20560747663551,0.23360844107831458,2.281966236973343,75.1,-7.6000000000000085,2.665263157894737,2.6711786283891548,-0.02700956937799104,276.0,223.66666666666666,0.0
2013-12-31,2.5619047619047617,2.419032049821524,0,6.7,-0.20000000000000018,6.933333333333334,-1.2000000000000002,346000.0,344233.3333333333,-3.6211699164345412,0.20106503661436737,2.245344069429267,82.5,9.599999999999994,2.4823809523809524,2.613305612516139,-0.18288220551378442,55.0,183.66666666666666,0.0
2014-01-31,2.4642857142857144,2.48030910609858,0,6.6,-0.10000000000000053,6.733333333333333,-1.4000000000000004,326750.0,333650.0,-7.436260623229463,-0.35575894744697134,1.8566277042981971,81.2,7.400000000000006,2.334761904761905,2.4941353383458646,-0.14761904761904754,189.0,173.33333333333334,0.0
2014-02-28,2.382631578947368,2.469607351712615,0,6.7,0.10000000000000053,6.666666666666667,-1.0,335250.0,336000.0,-5.028328611898014,0.7556916490531584,2.148610089064018,81.6,4.0,2.39,2.4023809523809523,0.05523809523809531,151.0,131.66666666666666,0.0
2014-03-31,2.3242857142857143,2.3904010025062656,0,6.7,0.0,6.666666666666667,-0.7999999999999998,321000.0,327666.6666666667,-8.754974417282547,0.9685206031106786,2.724108069090181,80.0,1.4000000000000057,2.340952380952381,2.355238095238095,-0.04904761904761923,273.0,204.33333333333334,0.0
2014-04-30,2.288095238095238,2.331670843776107,0,6.2,-0.5,6.533333333333332,-1.3999999999999995,322750.0,326333.3333333333,-7.055435565154788,0.0967670387519659,2.9123215934373725,84.1,7.699999999999989,2.199047619047619,2.31,-0.14190476190476176,313.0,245.66666666666666,0.0
2014-05-31,2.17,2.260793650793651,0,6.3,0.09999999999999964,6.3999999999999995,-1.2000000000000002,313800.0,319183.3333333333,-9.762760603882104,0.3831643017938591,3.226027611336124,81.9,-2.5999999999999943,2.203809523809524,2.2479365079365077,0.004761904761904745,215.0,267.0,0.0
2014-06-30,2.146190476190476,2.2014285714285715,0,6.1,-0.20000000000000018,6.2,-1.4000000000000004,313500.0,316683.3333333333,-9.02495647127104,0.3432190311729588,3.365841732090935,82.5,-1.5999999999999943,2.2,2.200952380952381,-0.003809523809523707,336.0,288.0,0.0
